sku	asin	price	quantity
21735102	B00TQQ4DR0	65.59	0
21736102	B00VM56J70	55.99	0
21743102	B00XWKX7LE	43.99	0
21747102	B00TQQ4GFE	43.99	0
21748102	B00VM56PK6	43.99	0
21749102	B00VM56PE2	43.99	0
21750102	B00VM56XX0	43.99	0
21751102	B00TQQ4HQC	43.99	0
21752102	B00TQQ4HRQ	43.99	0
21758102	B00TQQ4KAK	43.99	0
21766102	B00TQQ4KBO	27.99	0
21769102	B00TQQ4KDC	79.99	0
21772102	B00TQQ4MA8	55.99	0
21773102	B00TQQ4MC6	63.99	0
21774102	B00TQQ4MAI	63.99	0
21777102	B00VM579V0	23.99	0
21778102	B00VM57LMM	39.99	0
21779102	B00VM57LMW	14.39	0
21781102	B00XHP4LXC	15.99	0
21783102	B00XHP4MV8	47.99	0
21784102	B00XHP4MCM	27.99	0
21785102	B00XHP4RH2	27.99	0
21786102	B00XHP4YIO	47.99	0
21787102	B00XHP4XPI	27.99	0
21788102	B00XWL0CDY	39.99	0
21789102	B00VFR5QFQ	19.99	0
21801102	B00VM57LBI	27.99	0
21802102	B00VM57LIG	15.99	0
21803102	B00VM57LE0	51.99	0
21809102	B00TQQ4RB2	15.99	0
21820102	B00TQQ4SU2	81.59	0
21822102	B00TQQ4SV6	108.79	0
21835102	B00TQQ4U8M	31.99	0
21836102	B00TQQ4X3Y	15.99	0
21855102	B015YF5SUC	79.99	0
21856102	B015YF5SUW	111.99	0
21857102	B015YF5T0Q	87.99	0
21858102	B015YF5SWK	103.99	0
21859102	B015YF5T06	55.99	0
21860102	B015YF5SVQ	143.99	0
21861102	B015YF5W12	71.99	0
21901102	B00TQQ4X0C	15.99	0
21902102	B00TQQ4X5C	55.99	0
21903102	B00TQQ4WZI	30.39	0
21905102	B00TQQ4WZS	71.99	0
21920102	B01D4JLOFI	43.99	0
21930102	B01D4OYJK0	63.99	0
21951102	B01D4OYJEQ	55.99	0
21952102	B01D4OYJ64	55.99	0
21954102	B01D4OYJEG	55.99	0
21955102	B01D4OYJHI	55.99	0
21988102	B01E5EKERA	55.99	0
21989102	B01E5EKEW0	55.99	0
21993102	B01DISXFWU	15.99	0
21997102	B01DISXM7I	15.99	0
22001100	B01DISXMCS	17.99	0
22001102	B01DISXMCS	14.39	0
22013102	B01DISY1CI	14.39	0
22014102	B01DIT0HV6	39.99	0
22015102	B01DIT0I1A	39.99	0
22016102	B01DISY1LO	55.99	0
22017102	B01DISY1KA	31.99	0
22021102	B01DISYB5U	19.99	0
22025102	B01DISYAXS	19.99	0
22034102	B01DISYOE8	15.99	0
22035102	B01DISYODO	14.39	0
22036102	B01DISYOIO	31.99	0
22037102	B01DISYO4S	19.99	0
22038102	B01DISYOY8	19.99	0
22048102	B01DISYW2M	14.39	0
22052102	B01DISYVKU	14.39	0
22055102	B01DISZ1MW	15.99	0
22071102	B01EJOYF9Y	14.39	0
22072102	B01EJOYN96	14.39	0
22074102	B01EJOYNSC	22.39	0
22075100	B01EJOYNHS	27.99	0
22075102	B01EJOYNHS	22.39	0
22078102	B01DIT0O1Y	22.39	0
22082102	B01DIT0V1M	31.99	0
22085102	B01DISZ7W6	38.39	0
22086102	B01DISZ7P8	31.99	0
22089102	B01FARHP00	47.99	0
22090102	B01FARHPY6	39.99	0
22091102	B01FHNJW58	31.99	0
22093102	B01DISZ7LW	59.99	0
22095100	B01DISZEM4	67.99	0
22095102	B01DISZEM4	54.39	0
22096102	B01DISZDG6	49.59	0
22098102	B01EJOYNQ4	23.99	0
22099102	B01EJOYUBC	31.99	0
22103102	B01G8TV82U	31.99	0
22104102	B01G8TV4XS	31.99	0
22106102	B01GRY5JQC	27.99	0
22107102	B01GRY5JJY	27.99	0
22108102	B01GRY5JQ2	27.99	0
22124102	B01DISZEA6	31.99	0
22151102	B01FVSDWMI	14.39	0
22152102	B01FVSDW5K	14.39	0
22155102	B01FVSDW82	47.99	0
22156102	B01FVSDWK0	47.99	0
22157102	B01FVSDXOU	47.99	0
22158102	B01D4JLO26	127.99	0
22159102	B01EJOYV02	15.99	0
22160102	B01FHNJX1Q	31.99	0
22165102	B01DIT0UPO	31.99	0
22172102	B01HXU4VTU	15.99	0
22173102	B01HXU4UZK	23.99	0
22174102	B01HXU500E	23.99	0
22175102	B01HXU4V8Q	23.99	0
22178102	B01HXU4VAY	22.39	0
22184102	B01DBCIJ4C	20.79	0
22185102	B01DBCIQSG	20.79	0
22186102	B01DISZDP2	20.79	0
22187102	B01DISZDO8	20.79	0
22188102	B01DISZE5G	20.79	0
22189102	B01D5F0UKG	19.99	0
22190102	B01D5EWWFS	19.99	0
22191102	B01DISZKRS	19.99	0
22195102	B01DISZKQY	19.99	0
22196102	B01DIT0OAU	19.99	0
22213102	B01EJOZ7KA	63.99	0
22214102	B01N74WPIW	34.39	0
22215102	B01L1J0Q98	34.39	0
22216102	B01MYML8K0	34.39	0
22217102	B01EJOZ7YQ	22.39	0
22218102	B01DVPX2OG	14.39	0
22219102	B01DVPXCOG	14.39	0
22221102	B01EJOZ7IM	23.99	0
22233102	B01DIT0OW8	23.99	0
22250102	B01DISZS1G	15.99	0
22251102	B07C5BGP8L	27.99	0
22253102	B01GRY5O58	15.99	0
22255102	B01GRY5O12	15.99	0
22256102	B01GRY5S40	15.99	0
22269102	B01DIT0I38	43.99	0
22270102	B01DIT0I56	43.99	0
22271102	B01DIT0HZC	23.99	0
22272102	B01DIT0I8S	23.99	0
22273102	B01DIT0O78	23.99	0
22277102	B01DISZRQW	23.99	0
22278102	B01DISZRX0	23.99	0
22282102	B01DSXDS3Q	15.99	0
22283102	B01DSXDRY6	22.39	0
22284100	B01DSXDS04	19.99	0
22284102	B01DSXDS04	15.99	0
22285100	B01DSXDRVO	19.99	0
22285102	B01DSXDRVO	15.99	0
22286100	B01DSXDS4K	39.99	0
22286102	B01DSXDS4K	31.99	0
22287102	B01DSXDVWE	27.99	0
22288102	B01DSXDW32	31.99	0
22289102	B01DSXDVXI	34.39	0
22290100	B01DSXDW1Y	19.99	0
22290102	B01DSXDW1Y	15.99	0
22291102	B01DSXDVYM	19.99	0
22292102	B01DSXDW82	15.99	0
22293102	B01DSXDW00	19.99	0
22294102	B01DSXE04C	27.99	0
22311102	B01DSXE042	23.99	0
22314102	B01DVPYSBC	23.99	0
22315102	B01DVPYNVW	23.99	0
22316102	B01DVPYRT0	23.99	0
22317102	B01DVPYOVQ	23.99	0
22318102	B01DVPYROU	51.99	0
22320102	B01DVPZ3D4	39.99	0
22321102	B01DVPYRSG	47.99	0
22322102	B01DVPZ3RA	23.99	0
22323102	B01DVPYSIK	39.99	0
22324102	B01DVPZ2MQ	22.39	0
22325102	B01M23VFMA	27.99	0
22340102	B01GFVKGGU	15.99	0
22341102	B01GFVKG5Q	15.99	0
22345102	B01DSXE01A	47.99	0
22362102	B07G3FFX4V	31.99	0
22368102	B071DTKBP2	27.99	0
22378102	B07B7W93ZL	31.99	0
22382102	B0713XPBDB	31.99	0
22383102	B06X973ZBN	31.99	0
22402102	B06XS8G4D2	31.99	0
22403102	B06XS7J9ZF	31.99	0
22404102	B06WVLHG22	31.99	0
22405102	B06X1GDVMF	31.99	0
22406102	B06WD95C92	31.99	0
22407102	B06WD95BQJ	31.99	0
22409102	B07237JFMH	31.99	0
22410102	B071ZC7H2R	31.99	0
22411102	B0728F52V1	35.99	0
22412102	B071P17N29	35.99	0
22413102	B071ZC79JD	35.99	0
22414102	B06XS1QKC8	23.99	0
22415102	B06XSGPQHR	23.99	0
22417102	B06W5CD2X5	39.99	0
22421102	B06X6K8DNT	14.39	0
22425102	B06WGSCG3H	14.39	0
22429102	B06VWXZH1F	14.39	0
22432102	B06XXC61FG	15.99	0
22435102	B06XWY48Y2	15.99	0
22438102	B06XX9WB3H	15.99	0
22440102	B0725T9KL1	31.99	0
22441102	B072PQMD4G	31.99	0
22446100	B072352ZSR	49.99	0
22446102	B072352ZSR	39.99	0
22448102	B06WGZ2WVF	63.99	0
22475102	B06W5CBBMV	23.99	0
22476102	B06XT3BZRV	39.99	0
22480102	B06XDDX5VH	27.99	0
22482102	B06XD94G8F	27.99	0
22492102	B06XD441Q7	19.99	0
22493102	B06XD8GQN7	27.99	0
22494102	B06XDBSH63	23.99	0
22495102	B073WJPYT8	27.99	0
22496102	B073WKB8D1	27.99	0
22497102	B073G8PHRZ	27.99	0
22506102	B06XXCJLRF	71.99	0
22507102	B06XXGRLKW	71.99	0
22508100	B06XMYZ4X7	24.99	0
22508102	B06XMYZ4X7	19.99	0
22509102	B06X9TGVWG	39.99	0
22510102	B06XK3YZWL	31.99	0
22511102	B06XJN1FP9	31.99	0
22512102	B06XS7KV62	27.99	0
22521102	B072HSLVMY	15.99	0
22523102	B06XX9XLWX	15.99	0
22524102	B06XXDQW2Q	22.39	0
22525102	B06XX9424V	31.99	0
22536102	B06WD88SHX	14.39	0
22539102	B06X95R2GG	14.39	0
22542102	B06W5J655Q	14.39	0
22545102	B06X6M5NFK	14.39	0
22553102	B06XSYJTY9	15.99	0
22561102	B06XXDPQWF	15.99	0
22565100	B06XSKDBHL	19.99	0
22565102	B06XSKDBHL	15.99	0
22607102	B06VW6PLZS	14.39	0
22608102	B06WD5GLXB	15.99	0
22611100	B06WLMS1ZT	27.99	0
22611102	B06WLMS1ZT	22.39	0
22614102	B06XSJNTZS	15.99	0
22618102	B06XT2BZPJ	15.99	0
22625102	B06XSHK2JM	17.59	0
22628102	B06XT2MJLT	17.59	0
22631102	B06WLMRX9M	19.99	0
22634102	B06XJZWPJK	15.99	0
22637102	B06W5J67HK	14.39	0
22641102	B06W5C7PZ1	14.39	0
22645102	B06XSHWWRB	14.39	0
22648102	B06XT2KFPK	14.39	0
22651102	B06W5C98H4	15.99	0
22654102	B06WRWZWK4	15.99	0
22655102	B0727VJBX5	15.99	0
22656102	B071KZV6SL	15.99	0
22663102	B0716HWCDK	15.99	0
22680102	B071LKKBBX	14.39	0
22681100	B072PR2XKM	17.99	0
22681102	B072PR2XKM	14.39	0
22682102	B072PQMD5V	15.99	0
22683102	B071LKKBBQ	15.99	0
22684102	B07237JFRL	19.99	0
22685102	B07172FFVT	30.39	0
22686102	B071SBLLB7	27.99	0
22687100	B07172FF4R	17.99	0
22687102	B07172FF4R	14.39	0
22689102	B071ZC7HPM	15.99	0
22690102	B072PQMD4S	47.99	0
22691102	B0725T9CXY	47.99	0
22692102	B071VZ6GMH	27.99	0
22693100	B0725T9KLW	19.99	0
22693102	B0725T9KLW	15.99	0
22694102	B071LKKBBF	31.99	0
22695102	B07237JFT7	23.99	0
22696102	B071LKKBCF	19.99	0
22701102	B06XXDRDYV	14.39	0
22702102	B06XSJL3SS	15.99	0
22703102	B06XRYL3PX	31.99	0
22704102	B06XSBTSHK	47.99	0
22707102	B06XSZ3WBX	31.99	0
22708102	B06XSSLFGK	47.99	0
22709102	B06XSHC2TG	63.99	0
22710102	B06XCTXZ5Q	46.39	0
22712102	B0716YY7HZ	23.99	0
22713102	B0711SLB3K	23.99	0
22714100	B072FJ759T	29.99	0
22714102	B072FJ759T	23.99	0
22716102	B06WGYNH59	51.99	0
22717102	B06WPBQT7N	71.99	0
22718102	B06XXD36LQ	55.99	0
22723102	B06XS1BZ3J	87.99	0
22727102	B06VWGMGT8	19.99	0
22730102	B06X6JBKKV	19.99	0
22733102	B06X6JBMQP	19.99	0
22734102	B071P55YQY	23.99	0
22735102	B071RXTJR4	14.39	0
22736102	B072LDZ557	14.39	0
22744102	B0711Y63ZW	39.99	0
22745102	B0719Q48WX	35.99	0
22749102	B06WGRG9X9	19.99	0
22755102	B0711W1K2H	23.99	0
22756102	B0725T9KLS	30.39	0
22757102	B072PR2XK7	39.99	0
22758102	B07172FF4J	31.99	0
22759102	B0719MXQ8Q	30.39	0
22760102	B071ZC79JV	30.39	0
22761102	B0725T9CY5	51.99	0
22762102	B07172FFCQ	27.99	0
22763102	B0711W1KN2	51.99	0
22764100	B071ZC79JL	27.99	0
22764102	B071ZC79JL	22.39	0
22765102	B0728F51P1	20.79	0
22766102	B07237JNPW	31.99	0
22767102	B07172FF3N	27.99	0
22768102	B07172FF4K	26.39	0
22769102	B071HYTL2F	14.39	0
22772102	B071FD3HZ4	15.99	0
22775102	B072PR2XKJ	30.39	0
22779102	B0725T9CYX	31.99	0
22780102	B071ZC79JZ	31.99	0
22782102	B07172FF4G	55.99	0
22783102	B071ZC79K3	55.99	0
22784102	B0725T9CZ6	35.99	0
22789102	B0711B994X	15.99	0
22790102	B072F2GYWJ	23.99	0
22795102	B071VCCJDJ	31.99	0
22797102	B071HYTL1V	31.99	0
22798102	B071VCCH1Z	15.99	0
22799102	B072HMMKQ8	15.99	0
22808100	B06XT3BLJY	19.99	0
22808102	B06XT3BLJY	15.99	0
22814102	B071LKKBCH	15.99	0
22815102	B071ZC7FPB	22.39	0
22816102	B0728F51ZQ	23.99	0
22818102	B072BZXYCM	19.99	0
22820102	B072J8G1KG	19.99	0
22821102	B071ZC7HPB	15.99	0
22824102	B07172FFW9	22.39	0
22827102	B071L5XQMF	55.99	0
22828102	B07258V218	47.99	0
22834102	B06WVHZ41X	63.99	0
22836102	B06WPBQPK5	63.99	0
22851102	B071P55YQZ	63.99	0
22852102	B071LKKBCB	27.99	0
22861102	B072C8KDZN	67.99	0
22863102	B07179YZPG	87.99	0
22865102	B0719WKLSK	31.99	0
22866102	B07B7YBFGC	15.99	0
22882102	B07FNTN4KT	39.99	0
22883102	B07FNTN4KS	39.99	0
22884102	B07FNMXFN7	30.39	0
22885102	B07FQHX3TM	35.99	0
22899102	B07B5GLRJY	19.99	0
22908102	B07B5F91TJ	15.99	0
22925102	B07BB1SCXS	31.99	0
22926102	B07BB8G867	31.99	0
22943102	B07BB5MTT5	23.99	0
22944102	B07BB1S6G3	23.99	0
22945100	B07B9X1HGQ	17.99	0
22945102	B07B9X1HGQ	14.39	0
22946102	B07B9SQFWK	19.99	0
22947100	B07B9ZF4LJ	17.99	0
22948100	B07B9RMXWB	24.99	0
22948102	B07B9RMXWB	19.99	0
22949102	B07DM3996W	55.99	0
22950102	B07C9NY2CH	15.99	0
22954100	B07C4TLVQ4	19.99	0
22954102	B07C4TLVQ4	15.99	0
22955100	B07CTS1MD7	17.99	0
22955102	B07CTS1MD7	14.39	0
22956100	B07CCDQRF3	17.99	0
22956102	B07CCDQRF3	14.39	0
22957102	B07KTZZWFJ	31.99	0
22960102	B07CCDQ9QK	15.99	0
22961100	B07GS548MF	17.99	0
22961102	B07GS548MF	14.39	0
22962102	B07C58HPWH	14.39	0
22963102	B07KV1G58H	31.99	0
22971102	B07FP1X869	22.39	0
22972102	B07FP6QNLW	39.99	0
22973102	B07FP6QRCL	35.99	0
22974102	B07CTPJSNS	43.99	0
22975102	B07FNWD338	43.99	0
22976102	B07CTMF5CF	43.99	0
22977102	B07CTPJWNG	39.99	0
22978102	B07CTPJ6K7	39.99	0
22979102	B07CTPJQDJ	39.99	0
22980102	B07FP6QRBJ	35.99	0
22981102	B07FNMXK5B	35.99	0
22982102	B07FNTSDC2	35.99	0
22984102	B07C4TCXZ7	15.99	0
22986102	B07CTPJWNX	31.99	0
22987102	B07BMVQKY4	39.99	0
22989102	B07CFY5RNG	15.99	0
22990102	B07C5BGKNH	15.99	0
22991102	B07C5BK7SY	15.99	0
23062102	B07C8S8L8Y	23.99	0
23063102	B07C5CYW79	23.99	0
23070102	B07PKCSRRY	55.99	0
23072102	B07BMY81S8	22.39	0
23073102	B07BN2B3TV	31.99	0
23074102	B07C8X9S8W	43.99	0
23075102	B07BMY8CXN	22.39	0
23076102	B07BMY6L22	31.99	0
23077102	B07BN1SP9X	43.99	0
23078102	B07BN2DZ4Q	22.39	0
23080102	B07BN284BQ	43.99	0
23081102	B07C8XXZLR	22.39	0
23082102	B07BMY81SC	31.99	0
23083102	B07BMY6PP2	43.99	0
23084102	B07C8XBSBT	22.39	0
23085102	B07BMY7ZBF	31.99	0
23086102	B07BN2CVPQ	22.39	0
23087102	B07CD8ZD9K	31.99	0
23088102	B07BMY7ZBN	22.39	0
23089102	B07C8XYLQX	31.99	0
23090102	B07BM2139Q	23.99	0
23091102	B07C8S8L91	31.99	0
23092102	B07BM1ZS9P	43.99	0
23093102	B07BM219MX	23.99	0
23094102	B07C8S75MH	31.99	0
23095102	B07BM213B8	43.99	0
23096102	B07BM1VD45	23.99	0
23097102	B07BM1VRCM	31.99	0
23098102	B07C8SC2KM	43.99	0
23099102	B07C8J9QN4	23.99	0
23100102	B07C8J9N3X	31.99	0
23101102	B07BM21MB1	23.99	0
23102102	B07C8S9PX3	31.99	0
23103102	B07C8S87JX	23.99	0
23104102	B07BLZSTHT	31.99	0
23105102	B07BLZTB65	15.99	0
23106102	B07C8J9KZ9	15.99	0
23107102	B07C56Y2BP	15.99	0
23108102	B07C58HQND	15.99	0
23109102	B07C5BGCQH	23.99	0
23110102	B07C58MDND	15.99	0
23112102	B07CFZ4W38	15.99	0
23113102	B07CCDPNZH	23.99	0
23114102	B07C5CSZFQ	31.99	0
23115102	B07C56TQQG	15.99	0
23119102	B07C58MDN6	23.99	0
23120102	B07CFYYKLZ	15.99	0
23121102	B07C5CYZXV	23.99	0
23122102	B07BMYRFNL	19.99	0
23123102	B07BMVQRRX	19.99	0
23124102	B07BMVQKYL	19.99	0
23125100	B07BMVQF52	24.99	0
23125102	B07BMVQF52	19.99	0
23149102	B07B5BQ5Q6	15.99	0
23150102	B07B57FJZ2	15.99	0
23151102	B07B5GD8MD	15.99	0
23153102	B07B5BQ56G	15.99	0
23154102	B07B57PRZ5	15.99	0
23155102	B07B5BLFYH	15.99	0
23156102	B07B57PRZ7	15.99	0
23160102	B07B5GDC85	15.99	0
23161102	B07B57FJYB	15.99	0
23162102	B07B5BLFXZ	15.99	0
23163102	B07B57Q4XP	15.99	0
23164102	B07B5GDC88	15.99	0
23169102	B077GXYGQD	35.99	0
23174102	B07B5HFR3Q	15.99	0
23176102	B07DM6LXDD	22.39	0
23178102	B07G3LNF9L	31.99	0
23179102	B07C5BG8GQ	55.99	0
23180102	B07C58HQS9	55.99	0
23182102	B07B5GLG7K	15.99	0
23183102	B07B57PWL7	15.99	0
23184102	B07C5CT65Q	23.99	0
23185102	B07B57Q4ZB	19.99	0
23186102	B07BSK7Q74	19.99	0
23187102	B07C5BK7PH	19.99	0
23188102	B07C56Y41V	27.99	0
23189102	B07BSC86RV	19.99	0
23190102	B07C5CT2DK	19.99	0
23191102	B07C5CYWB2	19.99	0
23192102	B07C5BGPB8	19.99	0
23193102	B07C5CPLMJ	19.99	0
23194102	B07CCDQH8K	19.99	0
23195102	B07C5BGLF7	19.99	0
23196102	B07BSB4X3V	19.99	0
23203102	B07B5FTXWR	15.99	0
23207102	B07C8JDDSB	15.99	0
23212102	B07FNTMWJX	39.99	0
23213102	B07CT2DM2T	19.99	0
23214102	B07CTVVP9Y	19.99	0
23218102	B07B9W5CV4	19.99	0
23222102	B07C5BGLDT	15.99	0
23224102	B07CFY5RNJ	20.79	0
23225100	B07CVGKTCQ	19.99	0
23225102	B07CVGKTCQ	15.99	0
23236102	B07CCDPNVY	15.99	0
23240102	B07B5BLFDV	15.99	0
23244102	B07B5GLG66	15.99	0
23247102	B07C4TLVLL	15.99	0
23248102	B07B5F91V7	27.99	0
23253102	B07CFZ4VZV	15.99	0
23256102	B07B5BPQHB	15.99	0
23259102	B07B5F91TG	15.99	0
23261102	B07FPMTY4X	14.39	0
23262102	B07CCDH9QW	15.99	0
23265102	B07FPVP6S7	15.99	0
23268102	B07C5CPBFV	15.99	0
23271102	B07C5CZ2C4	15.99	0
23274102	B07C5BGCQK	15.99	0
23277102	B07C5BGGMY	17.59	0
23281102	B07CFY5RNC	17.59	0
23284102	B07PJCTLQ8	43.99	0
23285102	B07PH8335L	47.99	0
23286102	B07PH82RMP	55.99	0
23287102	B07C5CPBJQ	15.99	0
23289102	B07C58KG4G	14.39	0
23290102	B07C58KG6V	14.39	0
2329102	B000Z3DL9E	39.99	0
23291102	B07CCDH9RY	22.39	0
23293102	B07C5CPBHW	14.39	0
23294102	B07C5CYSGP	14.39	0
23295102	B07C56XZWR	22.39	0
23298102	B07CCDQH7N	17.59	0
23302102	B07C56Y3X9	17.59	0
23305102	B07C5BKHQ5	17.59	0
23308102	B07CCDQH8P	19.99	0
23310102	B07C4TLLR8	17.59	0
23311102	B07CFYS4PB	14.39	0
23312102	B07C56Y294	23.99	0
23314102	B07CCDQH95	14.39	0
23316102	B07CCDQRGH	19.99	0
23318102	B07C5BK939	14.39	0
23320102	B07C5BGCR5	19.99	0
23322102	B07CFZ4W39	17.59	0
23323102	B07C56TQM8	14.39	0
23324102	B07C5CYW99	17.59	0
23325102	B07C5BK7N7	31.99	0
23327102	B07C5BK7QS	15.99	0
23328102	B07C5BGGN5	39.99	0
23330102	B07C56Y29F	14.39	0
23331102	B07C5CPLML	23.99	0
23334102	B07C5BGP8G	15.99	0
23335102	B07C5CT61H	31.99	0
23338102	B07C4TCXSW	15.99	0
23339102	B07C4TCXSV	31.99	0
23341102	B07C5CPBJR	19.99	0
23342102	B07CFZ4W1P	19.99	0
23343102	B07C4TCXS9	19.99	0
23344102	B07CVGKTCK	23.99	0
2335102	B001AI1H9O	15.99	0
23353102	B07FPP4JB9	31.99	0
23354102	B07FPY8B46	14.39	0
23355100	B07FPDP25T	19.99	0
23355102	B07FPDP25T	15.99	0
23356102	B07FPVTLVN	19.99	0
23361102	B07B5GXTKR	17.59	0
23362102	B07B4GDGV9	17.59	0
23363102	B07B5C2QHM	17.59	0
23383102	B07C5CT2KM	27.99	0
23390102	B002HEI4LO	31.99	0
23391102	B07CTN4BQC	31.99	0
23392102	B07C5CPBKZ	14.39	0
23394102	B07C58HPBM	23.99	0
23395102	B07C5CT2HQ	31.99	0
23396102	B07C5CYWB1	15.99	0
23397102	B07C4TCXXJ	31.99	0
23398102	B07BSK878F	31.99	0
23403102	B07FNWTKKN	17.59	0
23404102	B07FNWWZ1J	22.39	0
23405102	B07FQL7CGZ	15.99	0
23406102	B07FQL7CH4	19.99	0
23407102	B07FNRCPJY	39.99	0
23408102	B07FQHXQJX	19.99	0
23409102	B07FNWR4N2	22.39	0
23410102	B07FPBSLH4	26.39	0
23411102	B07FNY6DMB	14.39	0
23412102	B07FP6GH4T	19.99	0
23413102	B07FNWRBLB	17.59	0
23414102	B07FPB8HMZ	23.99	0
23417102	B07FNY68WT	17.59	0
23418102	B07FNRCPK7	22.39	0
23419102	B07FNWWZKL	15.99	0
23420102	B07FNY6G4P	19.99	0
23421102	B07FQL3GB7	39.99	0
23422102	B07FP1269T	19.99	0
23423102	B07FP12952	22.39	0
23424102	B07FNR6Z57	26.39	0
23425102	B07FNWWZKS	14.39	0
23426102	B07FP15SVY	19.99	0
23427102	B07FNWTKLN	17.59	0
23428102	B07FNWR4NM	23.99	0
23430102	B07C5BKHL5	14.39	0
23438102	B07CFY5RJP	39.99	0
23443102	B07FP5LWTF	22.39	0
23444102	B07FNTMWKY	31.99	0
23445102	B07FNTTCY2	31.99	0
23449102	B07NX2X66L	47.99	0
23450102	B07NWXLDQF	63.99	0
23451102	B07NWY7HJV	47.99	0
23452102	B07NWXLDQN	63.99	0
23453102	B07NWXDBRZ	39.99	0
23454102	B07NWVYGGD	51.99	0
23480102	B07GSBC7WB	15.99	0
23481102	B07GS7HYZ3	15.99	0
23482102	B07GS55DFC	15.99	0
23483102	B07GS548M8	15.99	0
23484102	B07GS85L5V	15.99	0
23485102	B07GS955BS	15.99	0
23486102	B07GS7HYZR	15.99	0
23487102	B07GS955B8	15.99	0
23488102	B07GSBDKMR	15.99	0
23492102	B07GSBDKLX	19.99	0
23493102	B07GS55RX1	19.99	0
23494102	B07GSBDKM8	19.99	0
23500102	B07G372F98	19.99	0
2350102	B00H4NWYH8	15.99	0
23501102	B07G375139	39.99	0
23511102	B07MCCBJRJ	14.39	0
23512102	B07MM4Z6D8	20.79	0
23513100	B07M7ND72N	29.99	0
23513102	B07M7ND72N	23.99	0
23514102	B07M7NFLJY	20.79	0
23515102	B07MFYG43D	23.99	0
23516102	B07MM51HK7	47.99	0
23517102	B07MCCB8DG	39.99	0
23518102	B07MSM35ZK	31.99	0
23519102	B07M7NF962	43.99	0
23520102	B07MCCC1SP	23.99	0
23521100	B07M7NCVYZ	19.99	0
23521102	B07M7NCVYZ	15.99	0
23522102	B07MQDTC2J	39.99	0
23523102	B07MSMZL8H	28.79	0
23524102	B07M7ND61M	14.39	0
23525102	B07GS55TSJ	15.99	0
23526102	B07GSGBRPS	15.99	0
23528102	B07PKBWRNM	15.99	0
23529102	B07PKCTSYV	15.99	0
23530102	B07Q68SXGV	31.99	0
23531102	B07PKDGNNW	23.99	0
23532102	B07G3PY9Q4	23.99	0
23533102	B07G3FKY75	23.99	0
23534102	B07G3S35L3	23.99	0
23535102	B07PDMW35Q	14.39	0
23536100	B07G3724TW	29.99	0
23536102	B07G3724TW	23.99	0
23537102	B07G3FKTKT	23.99	0
23538102	B07PH835B7	22.39	0
23539102	B07G372YGD	23.99	0
23553102	B07PH82F2W	31.99	0
23554102	B07PKDPXX5	14.39	0
23565102	B07NXH2KYQ	19.99	0
23567102	B07N6RVG7Y	43.99	0
23568102	B07PKCW7SS	43.99	0
23569102	B07Q32T97W	43.99	0
23570102	B07PJCF7RV	43.99	0
23571102	B07N6SK1HF	43.99	0
23572102	B07PJCTCQ7	43.99	0
23573102	B07N6RW6V7	43.99	0
23574102	B07PKG4DV9	43.99	0
23575102	B07PJCTC3X	43.99	0
23576102	B07PH838KK	43.99	0
23577102	B07PF5H6NC	43.99	0
23578102	B07PKHRH5F	43.99	0
23583102	B07NW6YV63	15.99	0
23589102	B07NW5171S	15.99	0
23595102	B07PH837W1	15.99	0
23596102	B07PH82TVS	20.79	0
23599102	B07PGT18WR	14.39	0
23602102	B07PK3319B	14.39	0
23605102	B07PGT16CP	14.39	0
23608102	B07PL5SQ44	14.39	0
23611102	B07P66THWT	14.39	0
23616102	B07PJCSY1Y	19.99	0
23617102	B07PH82XR3	19.99	0
23618102	B07PKFH1YK	19.99	0
23621102	B07PL453M2	15.99	0
23624102	B07PK31SRR	15.99	0
23627102	B07PDQKNMP	15.99	0
23633102	B07P74XRCH	14.39	0
23636102	B07PFNGJP9	15.99	0
23639102	B07PFNF6WG	15.99	0
23642102	B07PHXQ8S8	15.99	0
23646102	B07PHXP7VN	15.99	0
23650102	B07PGSZY8B	15.99	0
23654100	B07PK3318Y	19.99	0
23654102	B07PK3318Y	15.99	0
23658102	B07PFNGJNG	15.99	0
23659102	B07NW4VQQZ	14.39	0
23665102	B07PHXPWR3	15.99	0
23669102	B07PGT1FFT	15.99	0
23673102	B07PK31SRN	15.99	0
23677102	B07PKBNTRX	15.99	0
23681102	B07PKG7XZK	15.99	0
23685102	B07PBJZ5CZ	15.99	0
23689100	B07PCLV2D5	19.99	0
23689102	B07PCLV2D5	15.99	0
23691102	B07PDQLMP8	14.39	0
23693100	B07PDQKNL1	34.99	0
23693102	B07PDQKNL1	27.99	0
23697102	B07PJCR538	14.39	0
23698102	B07PJ9FBRB	23.99	0
23703102	B07NW546ST	15.99	0
23704102	B07NW5C8CM	15.99	0
23705102	B07Q68CS7J	27.99	0
23706102	B07PKGB8QM	79.99	0
23707102	B07PKDR4R7	95.99	0
23709102	B07NW4RTX5	39.99	0
23710100	B07PG3M56L	39.99	0
23710102	B07PG3M56L	31.99	0
2371102	B00D43DB3S	15.99	0
23711102	B07PF5GVYV	31.99	0
23713102	B07PH82XBB	55.99	0
23714102	B07PKDSMZR	79.99	0
23715102	B07PJCBZ2H	23.99	0
23716102	B07PKDVF2B	23.99	0
2372100	B00ESX5KL4	29.99	0
2372102	B00ESX5KL4	23.99	0
